,기준년도,사용본거지시읍면동_행정동기준,차명,연료
88865,2022,서울특별시 동작구 상도동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
88866,2022,서울특별시 동작구 상도동,봉고Ⅲ 1톤 EV,전기
88867,2022,서울특별시 동작구 신대방동,아이오닉 일렉트릭(IONIQ ELEC,전기
88868,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88869,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88870,2022,서울특별시 강남구 대치동,EV6,전기
88871,2022,서울특별시 강남구 대치동,EV6,전기
88872,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88873,2022,서울특별시 강남구 대치동,EV6,전기
88874,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88875,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88876,2022,서울특별시 강남구 대치동,EV6,전기
88877,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88878,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88879,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88880,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88881,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88882,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88883,2022,서울특별시 강남구 대치동,EV6,전기
88884,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88885,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88886,2022,서울특별시 강남구 대치동,EV6,전기
88887,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88888,2022,서울특별시 강남구 대치동,GV60,전기
88889,2022,서울특별시 강남구 대치동,EV6,전기
88890,2022,서울특별시 강남구 대치동,EV6,전기
88891,2022,서울특별시 강남구 대치동,EV6,전기
88892,2022,서울특별시 강남구 대치동,EV6,전기
88893,2022,서울특별시 강남구 대치동,EV6,전기
88894,2022,서울특별시 강남구 대치동,EV6,전기
88895,2022,서울특별시 강남구 대치동,EV6,전기
88896,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88897,2022,서울특별시 강남구 대치동,EV6,전기
88898,2022,서울특별시 강남구 대치동,EV6,전기
88899,2022,서울특별시 강남구 대치동,EV6,전기
88900,2022,서울특별시 강남구 대치동,EV6,전기
88901,2022,서울특별시 강남구 대치동,EV6,전기
88902,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88903,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88904,2022,서울특별시 강남구 대치동,EV6,전기
88905,2022,서울특별시 강남구 대치동,EV6,전기
88906,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88907,2022,서울특별시 강남구 대치동,EV6,전기
88908,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88909,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88910,2022,서울특별시 강남구 대치동,EV6,전기
88911,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88912,2022,서울특별시 동작구 신대방동,TWIZY,전기
88913,2022,서울특별시 강남구 대치동,GV60,전기
88914,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88915,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88916,2022,서울특별시 강남구 대치동,GV60,전기
88917,2022,서울특별시 강남구 대치동,GV60,전기
88918,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88919,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88920,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88921,2022,서울특별시 강남구 대치동,니로 EV,전기
88922,2022,서울특별시 강남구 대치동,니로 EV,전기
88923,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88924,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88925,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88926,2022,서울특별시 강남구 대치동,GV60,전기
88927,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88928,2022,서울특별시 강남구 대치동,니로 EV,전기
88929,2022,서울특별시 강남구 대치동,EV6,전기
88930,2022,서울특별시 강남구 대치동,EV6,전기
88931,2022,서울특별시 강남구 대치동,EV6,전기
88932,2022,서울특별시 강남구 대치동,EV6,전기
88933,2022,서울특별시 강남구 대치동,EV6,전기
88934,2022,서울특별시 강남구 대치동,EV6,전기
88935,2022,서울특별시 강남구 대치동,EV6,전기
88936,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88937,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88938,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88939,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88940,2022,서울특별시 강남구 대치동,EV6,전기
88941,2022,서울특별시 강남구 대치동,EV6,전기
88942,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88943,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88944,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88945,2022,서울특별시 강남구 대치동,GV60,전기
88946,2022,서울특별시 강남구 대치동,GV60,전기
88947,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88948,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88949,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88950,2022,서울특별시 강남구 대치동,GV60,전기
88951,2022,서울특별시 강남구 대치동,GV60,전기
88952,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88953,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88954,2022,서울특별시 강남구 대치동,니로 EV,전기
88955,2022,서울특별시 강남구 대치동,니로 EV,전기
88956,2022,서울특별시 강남구 대치동,니로 EV,전기
88957,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88958,2022,서울특별시 동작구 신대방동,CHEVROLET BOLT EV,전기
88959,2022,서울특별시 동작구 신대방동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
88960,2022,서울특별시 동작구 신대방동,봉고Ⅲ 1톤 EV,전기
88961,2022,서울특별시 동작구 신대방동,Model 3 Long Range,전기
88962,2022,서울특별시 동작구 신대방동,아이오닉 일렉트릭(IONIQ ELEC,전기
88963,2022,서울특별시 동작구 신대방동,아이오닉 일렉트릭(IONIQ ELEC,전기
88964,2022,서울특별시 동작구 신대방동,아이오닉5 (IONIQ5),전기
88965,2022,서울특별시 강남구 대치동,EV6,전기
88966,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88967,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88968,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88969,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88970,2022,서울특별시 강남구 대치동,EV6,전기
88971,2022,서울특별시 강남구 대치동,EV6,전기
88972,2022,서울특별시 강남구 대치동,EV6,전기
88973,2022,서울특별시 강남구 대치동,EV6,전기
88974,2022,서울특별시 강남구 대치동,EV6,전기
88975,2022,서울특별시 강남구 대치동,EV6,전기
88976,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88977,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88978,2022,서울특별시 강남구 대치동,EV6,전기
88979,2022,서울특별시 강남구 대치동,EV6,전기
88980,2022,서울특별시 강남구 대치동,EV6,전기
88981,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88982,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
88983,2022,서울특별시 강남구 대치동,EV6,전기
88984,2022,서울특별시 강남구 대치동,EV6,전기
88985,2022,서울특별시 강남구 대치동,EV6,전기
88986,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88987,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88988,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88989,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88990,2022,서울특별시 강남구 대치동,GV60,전기
88991,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
88992,2022,서울특별시 강남구 대치동,니로 EV,전기
88993,2022,서울특별시 강남구 대치동,EV6,전기
88994,2022,서울특별시 강남구 대치동,EV6,전기
88995,2022,서울특별시 강남구 대치동,EV6,전기
88996,2022,서울특별시 강남구 대치동,EV6,전기
88997,2022,서울특별시 강남구 대치동,EV6,전기
88998,2022,서울특별시 강남구 대치동,EV6,전기
88999,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89000,2022,서울특별시 강남구 대치동,EV6,전기
89001,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89002,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89003,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
89004,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89005,2022,서울특별시 강남구 대치동,EV6,전기
89006,2022,서울특별시 강남구 대치동,EV6,전기
89007,2022,서울특별시 강남구 대치동,EV6,전기
89008,2022,서울특별시 강남구 대치동,GV60,전기
89009,2022,서울특별시 강남구 대치동,EV6,전기
89010,2022,서울특별시 강남구 대치동,EV6,전기
89011,2022,서울특별시 동작구 신대방동,TWIZY,전기
89012,2022,서울특별시 동작구 신대방동,CHEVROLET BOLT EV,전기
89013,2022,서울특별시 동작구 신대방동,Model 3 Long Range,전기
89014,2022,서울특별시 동작구 신대방동,코나 일렉트릭 (KONA ELECTRIC,전기
89015,2022,서울특별시 동작구 흑석동,아이오닉5 (IONIQ5),전기
89016,2022,서울특별시 강남구 대치동,EV6,전기
89017,2022,서울특별시 강남구 대치동,CHEVROLET BOLT EV,전기
89018,2022,서울특별시 강남구 대치동,Model S 90D,전기
89019,2022,서울특별시 강남구 대치동,니로 EV,전기
89020,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89021,2022,서울특별시 강남구 대치동,GV60,전기
89022,2022,서울특별시 강남구 대치동,EV6,전기
89023,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89024,2022,서울특별시 강남구 대치동,EV6,전기
89025,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
89026,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89027,2022,서울특별시 강남구 대치동,EV6,전기
89028,2022,서울특별시 강남구 대치동,EV6,전기
89029,2022,서울특별시 강남구 대치동,EV6,전기
89030,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89031,2022,서울특별시 강남구 대치동,GV60,전기
89032,2022,서울특별시 강남구 대치동,EV6,전기
89033,2022,서울특별시 강남구 대치동,쏘울 전기차,전기
89034,2022,서울특별시 강남구 대치동,Model S Performance,전기
89035,2022,서울특별시 강남구 대치동,GV60,전기
89036,2022,서울특별시 동작구 흑석동,e-tron 55 quattro,전기
89037,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
89038,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89039,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89040,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89041,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89042,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89043,2022,서울특별시 강남구 대치동,니로 EV,전기
89044,2022,서울특별시 강남구 대치동,EV6,전기
89045,2022,서울특별시 강남구 대치동,EV6,전기
89046,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
89047,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
89048,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
89049,2022,서울특별시 강남구 대치동,니로 EV,전기
89050,2022,서울특별시 강남구 대치동,EV6,전기
89051,2022,서울특별시 강남구 대치동,EV6,전기
89052,2022,서울특별시 강남구 대치동,니로 EV,전기
89053,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89054,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89055,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89056,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89057,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89058,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
89059,2022,서울특별시 강남구 대치동,LEAF,전기
89060,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
89061,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
89062,2022,서울특별시 강남구 대치동,Model 3 Standard Range Plus ,전기
89063,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89064,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89065,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89066,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89067,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89068,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89069,2022,서울특별시 강남구 대치동,니로 EV,전기
89070,2022,서울특별시 강남구 대치동,EV6,전기
89071,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
89072,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
89073,2022,서울특별시 동작구 흑석동,Model X Long Range,전기
89074,2022,서울특별시 동작구 흑석동,SM3 Z.E.,전기
89075,2022,서울특별시 마포구 공덕동,e-tron 55 quattro,전기
89076,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89077,2022,서울특별시 강남구 대치동,니로 EV,전기
89078,2022,서울특별시 강남구 대치동,EV6,전기
89079,2022,서울특별시 강남구 대치동,니로 EV,전기
89080,2022,서울특별시 강남구 대치동,EV6,전기
89081,2022,서울특별시 강남구 대치동,EV6,전기
89082,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89083,2022,서울특별시 강남구 대치동,EV6,전기
89084,2022,서울특별시 강남구 대치동,EV6,전기
89085,2022,서울특별시 강남구 대치동,EV6,전기
89086,2022,서울특별시 강남구 대치동,EV6,전기
89087,2022,서울특별시 강남구 대치동,EV6,전기
89088,2022,서울특별시 강남구 대치동,EV6,전기
89089,2022,서울특별시 강남구 대치동,니로 EV,전기
89090,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89091,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89092,2022,서울특별시 강남구 대치동,EV6,전기
89093,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89094,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
89095,2022,서울특별시 강남구 대치동,EV6,전기
